,Country,Province,City,AllOrToday,confirm,suspect,dead,heal
599,中国,河北,廊坊,Today,1,0,0,0
600,中国,河北,邯郸,All,11,0,0,0
601,中国,河北,邯郸,Today,0,0,0,0
602,中国,河北,唐山,All,11,0,0,0
603,中国,河北,唐山,Today,0,0,0,0
604,中国,河北,张家口,All,9,0,0,0
605,中国,河北,张家口,Today,0,0,0,0
606,中国,河北,衡水,All,4,0,0,0
607,中国,河北,衡水,Today,0,0,0,0
608,中国,河北,承德,All,2,0,0,0
609,中国,河北,承德,Today,0,0,0,0
610,中国,河北,秦皇岛,All,2,0,0,0
611,中国,河北,秦皇岛,Today,1,0,0,0
612,中国,云南,,All,109,0,0,4
613,中国,云南,,Today,4,0,0,1
614,中国,云南,昆明,All,32,0,0,0
615,中国,云南,昆明,Today,1,0,0,0
616,中国,云南,西双版纳州,All,13,0,0,0
617,中国,云南,西双版纳州,Today,1,0,0,0
618,中国,云南,玉溪,All,12,0,0,1
619,中国,云南,玉溪,Today,1,0,0,1
620,中国,云南,保山市,All,8,0,0,0
621,中国,云南,保山市,Today,0,0,0,0
622,中国,云南,昭通市,All,8,0,0,0
623,中国,云南,昭通市,Today,0,0,0,0
624,中国,云南,丽江市,All,7,0,0,0
625,中国,云南,丽江市,Today,0,0,0,0
626,中国,云南,大理,All,7,0,0,1
627,中国,云南,大理,Today,0,0,0,0
628,中国,云南,曲靖,All,6,0,0,1
629,中国,云南,曲靖,Today,1,0,0,0
630,中国,云南,红河,All,5,0,0,1
631,中国,云南,红河,Today,0,0,0,0
632,中国,云南,德宏州,All,4,0,0,0
633,中国,云南,德宏州,Today,0,0,0,0
634,中国,云南,普洱,All,4,0,0,0
635,中国,云南,普洱,Today,0,0,0,0
636,中国,云南,楚雄州,All,2,0,0,0
637,中国,云南,楚雄州,Today,0,0,0,0
638,中国,云南,临沧,All,1,0,0,0
639,中国,云南,临沧,Today,0,0,0,0
640,中国,辽宁,,All,73,0,0,1
641,中国,辽宁,,Today,3,0,0,0
642,中国,辽宁,沈阳,All,18,0,0,0
643,中国,辽宁,沈阳,Today,1,0,0,0
644,中国,辽宁,大连,All,12,0,0,1
645,中国,辽宁,大连,Today,0,0,0,0
646,中国,辽宁,锦州,All,7,0,0,0
647,中国,辽宁,锦州,Today,0,0,0,0
648,中国,辽宁,丹东,All,6,0,0,0
649,中国,辽宁,丹东,Today,0,0,0,0
650,中国,辽宁,盘锦,All,6,0,0,0
651,中国,辽宁,盘锦,Today,0,0,0,0
652,中国,辽宁,朝阳市,All,6,0,0,0
653,中国,辽宁,朝阳市,Today,0,0,0,0
654,中国,辽宁,葫芦岛,All,5,0,0,0
655,中国,辽宁,葫芦岛,Today,0,0,0,0
656,中国,辽宁,阜新,All,5,0,0,0
657,中国,辽宁,阜新,Today,2,0,0,0
658,中国,辽宁,本溪,All,3,0,0,0
659,中国,辽宁,本溪,Today,0,0,0,0
660,中国,辽宁,铁岭,All,2,0,0,0
661,中国,辽宁,铁岭,Today,0,0,0,0
662,中国,辽宁,辽阳,All,2,0,0,0
663,中国,辽宁,辽阳,Today,0,0,0,0
664,中国,辽宁,营口,All,1,0,0,0
665,中国,辽宁,营口,Today,0,0,0,0
666,中国,辽宁,鞍山,All,0,0,0,0
667,中国,辽宁,鞍山,Today,0,0,0,0
668,中国,海南,,All,70,0,1,4
669,中国,海南,,Today,6,0,0,0
670,中国,海南,三亚,All,17,0,0,4
671,中国,海南,三亚,Today,0,0,0,0
672,中国,海南,海口,All,13,0,1,0
673,中国,海南,海口,Today,2,0,0,0
674,中国,海南,万宁,All,8,0,0,0
675,中国,海南,万宁,Today,0,0,0,0
676,中国,海南,儋州,All,7,0,0,0
677,中国,海南,儋州,Today,1,0,0,0
678,中国,海南,琼海,All,6,0,0,0
679,中国,海南,琼海,Today,0,0,0,0
680,中国,海南,陵水县,All,5,0,0,0
681,中国,海南,陵水县,Today,0,0,0,0
682,中国,海南,临高县,All,4,0,0,0
683,中国,海南,临高县,Today,0,0,0,0
684,中国,海南,昌江县,All,3,0,0,0
685,中国,海南,昌江县,Today,2,0,0,0
686,中国,海南,澄迈县,All,2,0,0,0
687,中国,海南,澄迈县,Today,0,0,0,0
688,中国,海南,琼中县,All,1,0,0,0
689,中国,海南,琼中县,Today,0,0,0,0
690,中国,海南,东方,All,1,0,0,0
691,中国,海南,东方,Today,0,0,0,0
692,中国,海南,定安县,All,1,0,0,0
693,中国,海南,定安县,Today,0,0,0,0
694,中国,海南,乐东,All,1,0,0,0
695,中国,海南,乐东,Today,0,0,0,0
696,中国,海南,文昌,All,1,0,0,0
697,中国,海南,文昌,Today,1,0,0,0
698,中国,海南,地区待确认,All,0,0,0,0
699,中国,海南,地区待确认,Today,0,0,0,0
700,中国,山西,,All,66,0,0,2
701,中国,山西,,Today,10,0,0,0
702,中国,山西,晋中,All,15,0,0,0
703,中国,山西,晋中,Today,2,0,0,0
704,中国,山西,运城,All,13,0,0,1
705,中国,山西,运城,Today,3,0,0,0
706,中国,山西,大同,All,9,0,0,0
707,中国,山西,大同,Today,1,0,0,0
708,中国,山西,太原,All,6,0,0,1
709,中国,山西,太原,Today,0,0,0,0
710,中国,山西,晋城,All,6,0,0,0
711,中国,山西,晋城,Today,3,0,0,0
712,中国,山西,吕梁,All,5,0,0,0
713,中国,山西,吕梁,Today,0,0,0,0
714,中国,山西,长治,All,3,0,0,0
715,中国,山西,长治,Today,0,0,0,0
716,中国,山西,朔州,All,3,0,0,0
717,中国,山西,朔州,Today,0,0,0,0
718,中国,山西,忻州,All,3,0,0,0
719,中国,山西,忻州,Today,0,0,0,0
720,中国,山西,阳泉,All,2,0,0,0
721,中国,山西,阳泉,Today,1,0,0,0
722,中国,山西,临汾,All,1,0,0,0
723,中国,山西,临汾,Today,0,0,0,0
724,中国,天津,,All,56,0,0,1
725,中国,天津,,Today,8,0,0,1
726,中国,天津,河北区,All,9,0,0,0
727,中国,天津,河北区,Today,0,0,0,0
728,中国,天津,河东区,All,9,0,0,0
729,中国,天津,河东区,Today,0,0,0,0
730,中国,天津,宝坻区,All,9,0,0,0
731,中国,天津,宝坻区,Today,4,0,0,0
732,中国,天津,和平区,All,5,0,0,0
733,中国,天津,和平区,Today,1,0,0,0
734,中国,天津,外地来津,All,5,0,0,0
735,中国,天津,外地来津,Today,1,0,0,0
736,中国,天津,宁河区,All,4,0,0,0
737,中国,天津,宁河区,Today,1,0,0,0
738,中国,天津,河西区,All,3,0,0,0
739,中国,天津,河西区,Today,0,0,0,0
740,中国,天津,南开区,All,3,0,0,0
741,中国,天津,南开区,Today,1,0,0,0
742,中国,天津,东丽区,All,3,0,0,0
743,中国,天津,东丽区,Today,0,0,0,0
744,中国,天津,西青区,All,2,0,0,0
745,中国,天津,西青区,Today,0,0,0,0
746,中国,天津,红桥区,All,2,0,0,1
747,中国,天津,红桥区,Today,0,0,0,1
748,中国,天津,滨海新区,All,2,0,0,0
749,中国,天津,滨海新区,Today,0,0,0,0
750,中国,甘肃,,All,51,0,0,3
751,中国,甘肃,,Today,11,0,0,0
752,中国,甘肃,兰州,All,26,0,0,2
753,中国,甘肃,兰州,Today,3,0,0,0
754,中国,甘肃,天水,All,8,0,0,0
755,中国,甘肃,天水,Today,5,0,0,0
756,中国,甘肃,陇南,All,4,0,0,0
757,中国,甘肃,陇南,Today,1,0,0,0
758,中国,甘肃,临夏,All,3,0,0,0
759,中国,甘肃,临夏,Today,1,0,0,0
760,中国,甘肃,定西,All,3,0,0,1
761,中国,甘肃,定西,Today,0,0,0,0
762,中国,甘肃,张掖,All,2,0,0,0
763,中国,甘肃,张掖,Today,0,0,0,0
764,中国,甘肃,白银,All,1,0,0,0
765,中国,甘肃,白银,Today,0,0,0,0
766,中国,甘肃,金昌,All,1,0,0,0
767,中国,甘肃,金昌,Today,0,0,0,0
768,中国,甘肃,平凉,All,1,0,0,0
769,中国,甘肃,平凉,Today,0,0,0,0
770,中国,甘肃,甘南州,All,1,0,0,0
771,中国,甘肃,甘南州,Today,0,0,0,0
772,中国,甘肃,庆阳,All,1,0,0,0
773,中国,甘肃,庆阳,Today,1,0,0,0
774,中国,贵州,,All,46,0,0,2
775,中国,贵州,,Today,8,0,0,0
776,中国,贵州,六盘水,All,9,0,0,0
777,中国,贵州,六盘水,Today,1,0,0,0
778,中国,贵州,遵义,All,8,0,0,0
779,中国,贵州,遵义,Today,3,0,0,0
780,中国,贵州,贵阳,All,7,0,0,1
781,中国,贵州,贵阳,Today,1,0,0,0
782,中国,贵州,铜仁,All,6,0,0,1
783,中国,贵州,铜仁,Today,3,0,0,0
784,中国,贵州,黔南州,All,5,0,0,0
785,中国,贵州,黔南州,Today,0,0,0,0
786,中国,贵州,毕节,All,4,0,0,0
787,中国,贵州,毕节,Today,0,0,0,0
788,中国,贵州,黔东南州,All,4,0,0,0
789,中国,贵州,黔东南州,Today,0,0,0,0
790,中国,贵州,安顺,All,2,0,0,0
791,中国,贵州,安顺,Today,0,0,0,0
792,中国,贵州,黔西南州,All,1,0,0,0
793,中国,贵州,黔西南州,Today,0,0,0,0
794,中国,内蒙古,,All,34,0,0,1
795,中国,内蒙古,,Today,7,0,0,0
796,中国,内蒙古,鄂尔多斯,All,9,0,0,0
797,中国,内蒙古,鄂尔多斯,Today,3,0,0,0
798,中国,内蒙古,包头,All,6,0,0,0
799,中国,内蒙古,包头,Today,1,0,0,0
800,中国,内蒙古,呼和浩特,All,4,0,0,0
801,中国,内蒙古,呼和浩特,Today,2,0,0,0
802,中国,内蒙古,巴彦淖尔,All,3,0,0,0
803,中国,内蒙古,巴彦淖尔,Today,0,0,0,0
804,中国,内蒙古,乌兰察布,All,3,0,0,0
805,中国,内蒙古,乌兰察布,Today,1,0,0,0
806,中国,内蒙古,锡林郭勒,All,2,0,0,0
807,中国,内蒙古,锡林郭勒,Today,0,0,0,0
808,中国,内蒙古,呼伦贝尔,All,2,0,0,1
809,中国,内蒙古,呼伦贝尔,Today,0,0,0,0
810,中国,内蒙古,赤峰,All,2,0,0,0
811,中国,内蒙古,赤峰,Today,0,0,0,0
812,中国,内蒙古,兴安盟乌兰浩特,All,1,0,0,0
813,中国,内蒙古,兴安盟乌兰浩特,Today,0,0,0,0
814,中国,内蒙古,通辽,All,1,0,0,0
815,中国,内蒙古,通辽,Today,0,0,0,0
816,中国,内蒙古,乌海,All,1,0,0,0
817,中国,内蒙古,乌海,Today,0,0,0,0
818,中国,吉林,,All,31,0,0,1
819,中国,吉林,,Today,8,0,0,0
820,中国,吉林,长春,All,17,0,0,1
821,中国,吉林,长春,Today,4,0,0,0
822,中国,吉林,吉林,All,4,0,0,0
823,中国,吉林,吉林,Today,1,0,0,0
824,中国,吉林,四平,All,4,0,0,0
825,中国,吉林,四平,Today,3,0,0,0
826,中国,吉林,松原,All,2,0,0,0
827,中国,吉林,松原,Today,0,0,0,0
828,中国,吉林,延边,All,2,0,0,0
829,中国,吉林,延边,Today,0,0,0,0
830,中国,吉林,公主岭,All,1,0,0,0
831,中国,吉林,公主岭,Today,0,0,0,0
832,中国,吉林,通化,All,1,0,0,0
833,中国,吉林,通化,Today,0,0,0,0
834,中国,宁夏,,All,31,0,0,0
835,中国,宁夏,,Today,3,0,0,0
836,中国,宁夏,银川,All,19,0,0,0
837,中国,宁夏,银川,Today,3,0,0,0
838,中国,宁夏,吴忠,All,7,0,0,0
839,中国,宁夏,吴忠,Today,0,0,0,0
840,中国,宁夏,中卫,All,2,0,0,0
841,中国,宁夏,中卫,Today,0,0,0,0
842,中国,宁夏,固原,All,2,0,0,0
843,中国,宁夏,固原,Today,0,0,0,0
844,中国,宁夏,宁东管委会,All,1,0,0,0
845,中国,宁夏,宁东管委会,Today,0,0,0,0
846,中国,新疆,,All,24,0,0,0
847,中国,新疆,,Today,3,0,0,0
848,中国,新疆,乌鲁木齐,All,10,0,0,0
849,中国,新疆,乌鲁木齐,Today,2,0,0,0
850,中国,新疆,伊犁州,All,6,0,0,0
851,中国,新疆,伊犁州,Today,1,0,0,0
852,中国,新疆,兵团第九师,All,4,0,0,0
853,中国,新疆,兵团第九师,Today,0,0,0,0
854,中国,新疆,吐鲁番,All,1,0,0,0
855,中国,新疆,吐鲁番,Today,0,0,0,0
856,中国,新疆,第七师,All,1,0,0,0
857,中国,新疆,第七师,Today,0,0,0,0
858,中国,新疆,第八师石河子,All,1,0,0,0
859,中国,新疆,第八师石河子,Today,0,0,0,0
860,中国,新疆,阿克苏,All,1,0,0,0
861,中国,新疆,阿克苏,Today,0,0,0,0
862,中国,新疆,地区待确认,All,0,0,0,0
863,中国,新疆,地区待确认,Today,0,0,0,0
864,中国,香港,,All,15,0,0,0
865,中国,香港,,Today,1,0,0,0
866,中国,香港,香港,All,15,0,0,0
867,中国,香港,香港,Today,1,0,0,0
868,中国,青海,,All,13,0,0,0
869,中国,青海,,Today,4,0,0,0
870,中国,青海,西宁,All,12,0,0,0
871,中国,青海,西宁,Today,3,0,0,0
872,中国,青海,海北州,All,1,0,0,0
873,中国,青海,海北州,Today,1,0,0,0
874,中国,台湾,,All,10,0,0,0
875,中国,台湾,,Today,0,0,0,0
876,中国,台湾,地区待确认,All,10,0,0,0
877,中国,台湾,地区待确认,Today,0,0,0,0
878,中国,澳门,,All,8,0,0,0
879,中国,澳门,,Today,0,0,0,0
880,中国,澳门,澳门,All,8,0,0,0
881,中国,澳门,澳门,Today,0,0,0,0
882,中国,西藏,,All,1,0,0,0
883,中国,西藏,,Today,0,0,0,0
884,中国,西藏,地区待确认,All,1,0,0,0
885,中国,西藏,地区待确认,Today,0,0,0,0
886,日本,,,All,20,0,0,1
887,日本,,,Today,0,0,0,0
888,泰国,,,All,19,0,0,7
889,泰国,,,Today,0,0,0,0
890,新加坡,,,All,18,0,0,0
891,新加坡,,,Today,0,0,0,0
892,韩国,,,All,15,0,0,0
893,韩国,,,Today,0,0,0,0
894,澳大利亚,,,All,12,0,0,2
895,澳大利亚,,,Today,0,0,0,0
896,美国,,,All,11,0,0,0
897,美国,,,Today,3,0,0,0
898,德国,,,All,10,0,0,0
899,德国,,,Today,0,0,0,0
900,马来西亚,,,All,8,0,0,0
901,马来西亚,,,Today,0,0,0,0
902,越南,,,All,7,0,0,0
903,越南,,,Today,0,0,0,0
904,法国,,,All,6,0,0,0
905,法国,,,Today,0,0,0,0
906,阿联酋,,,All,5,0,0,0
907,阿联酋,,,Today,0,0,0,0
908,加拿大,,,All,4,0,0,0
909,加拿大,,,Today,0,0,0,0
910,菲律宾,,,All,2,0,1,0
911,菲律宾,,,Today,0,0,0,0
912,印度,,,All,2,0,0,0
913,印度,,,Today,0,0,0,0
914,意大利,,,All,2,0,0,0
915,意大利,,,Today,0,0,0,0
916,英国,,,All,2,0,0,0
917,英国,,,Today,0,0,0,0
918,俄罗斯,,,All,2,0,0,0
919,俄罗斯,,,Today,0,0,0,0
920,尼泊尔,,,All,1,0,0,0
921,尼泊尔,,,Today,0,0,0,0
922,斯里兰卡,,,All,1,0,0,1
923,斯里兰卡,,,Today,0,0,0,0
924,芬兰,,,All,1,0,0,0
925,芬兰,,,Today,0,0,0,0
926,瑞典,,,All,1,0,0,0
927,瑞典,,,Today,0,0,0,0
928,柬埔寨,,,All,1,0,0,0
929,柬埔寨,,,Today,0,0,0,0
