Country,Province,City,AllOrToday,confirm,suspect,dead,heal
中国,山东,滨州,All,15,0,0,12
中国,山东,滨州,Today,0,,,
中国,江苏,,All,631,0,0,519
中国,江苏,,Today,0,,,
中国,江苏,南京,All,93,0,0,58
中国,江苏,苏州,All,87,0,0,62
中国,江苏,苏州,Today,0,,,
中国,江苏,徐州,All,79,0,0,71
中国,江苏,淮安,All,66,0,0,55
中国,江苏,淮安,Today,0,,,
中国,江苏,无锡,All,55,0,0,48
中国,江苏,无锡,Today,0,,,
中国,江苏,常州,All,51,0,0,48
中国,江苏,连云港,All,48,0,0,35
中国,江苏,南通,All,40,0,0,37
中国,江苏,泰州,All,37,0,0,37
中国,江苏,盐城,All,27,0,0,27
中国,江苏,盐城,Today,0,,,
中国,江苏,扬州,All,23,0,0,19
中国,江苏,扬州,Today,0,,,
中国,江苏,宿迁,All,13,0,0,12
中国,江苏,镇江,All,12,0,0,10
中国,重庆,,All,576,0,6,422
中国,重庆,,Today,0,,,
中国,重庆,万州区,All,118,0,4,84
中国,重庆,万州区,Today,0,,,
中国,重庆,江北区,All,28,0,0,19
中国,重庆,江北区,Today,0,,,
中国,重庆,云阳县,All,25,0,0,22
中国,重庆,云阳县,Today,0,,,
中国,重庆,合川区,All,23,0,0,15
中国,重庆,綦江区,All,23,0,0,14
中国,重庆,綦江区,Today,0,,,
中国,重庆,奉节县,All,22,0,0,17
中国,重庆,长寿区,All,22,0,0,14
中国,重庆,九龙坡区,All,21,0,1,15
中国,重庆,九龙坡区,Today,0,,,
中国,重庆,开州区,All,21,0,1,19
中国,重庆,忠县,All,21,0,0,18
中国,重庆,渝中区,All,20,0,0,17
中国,重庆,垫江县,All,20,0,0,12
中国,重庆,潼南区,All,18,0,0,8
中国,重庆,潼南区,Today,0,,,
中国,重庆,两江新区,All,17,0,0,14
中国,重庆,两江新区,Today,0,,,
中国,重庆,渝北区,All,17,0,0,15
中国,重庆,渝北区,Today,0,,,
中国,重庆,石柱县,All,15,0,0,12
中国,重庆,南岸区,All,15,0,0,8
中国,重庆,巫溪县,All,14,0,0,12
中国,重庆,大足区,All,14,0,0,10
中国,重庆,巫山县,All,10,0,0,8
中国,重庆,铜梁区,All,10,0,0,7
中国,重庆,铜梁区,Today,0,,,
中国,重庆,丰都县,All,10,0,0,6
中国,重庆,丰都县,Today,0,,,
中国,重庆,沙坪坝区,All,9,0,0,3
中国,重庆,璧山区,All,9,0,0,9
中国,重庆,璧山区,Today,0,,,
中国,重庆,荣昌区,All,9,0,0,7
中国,重庆,荣昌区,Today,0,,,
中国,重庆,大渡口区,All,7,0,0,6
中国,重庆,巴南区,All,6,0,0,3
中国,重庆,永川区,All,5,0,0,5
中国,重庆,涪陵区,All,5,0,0,3
中国,重庆,涪陵区,Today,0,,,
中国,重庆,梁平区,All,4,0,0,4
中国,重庆,高新区,All,4,0,0,4
中国,重庆,江津区,All,4,0,0,4
中国,重庆,彭水县,All,2,0,0,1
中国,重庆,黔江区,All,2,0,0,2
中国,重庆,城口县,All,2,0,0,2
中国,重庆,武隆区,All,1,0,0,1
中国,重庆,酉阳县,All,1,0,0,1
中国,重庆,酉阳县,Today,0,,,
中国,重庆,万盛经开区,All,1,0,0,0
中国,重庆,秀山县,All,1,0,0,1
中国,四川,,All,538,0,3,350
中国,四川,,Today,0,,,
中国,四川,成都,All,143,0,3,88
中国,四川,成都,Today,0,,,
中国,四川,甘孜,All,78,0,0,31
中国,四川,甘孜,Today,0,,,
中国,四川,达州,All,42,0,0,26
中国,四川,达州,Today,0,,,
中国,四川,南充,All,39,0,0,23
中国,四川,南充,Today,0,,,
中国,四川,广安,All,30,0,0,23
中国,四川,广安,Today,0,,,
中国,四川,巴中,All,24,0,0,12
中国,四川,巴中,Today,0,,,
中国,四川,泸州,All,24,0,0,20
中国,四川,泸州,Today,0,,,
中国,四川,内江,All,22,0,0,18
中国,四川,内江,Today,0,,,
中国,四川,绵阳,All,22,0,0,15
中国,四川,绵阳,Today,0,,,
中国,四川,德阳,All,18,0,0,10
中国,四川,德阳,Today,0,,,
中国,四川,遂宁,All,17,0,0,15
中国,四川,遂宁,Today,0,,,
中国,四川,攀枝花,All,16,0,0,16
中国,四川,攀枝花,Today,0,,,
中国,四川,凉山,All,13,0,0,10
中国,四川,凉山,Today,0,,,
中国,四川,宜宾,All,12,0,0,10
中国,四川,宜宾,Today,0,,,
中国,四川,自贡,All,9,0,0,9
中国,四川,自贡,Today,0,,,
中国,四川,眉山,All,8,0,0,6
中国,四川,眉山,Today,0,,,
中国,四川,雅安,All,7,0,0,6
中国,四川,雅安,Today,0,,,
中国,四川,广元,All,6,0,0,6
中国,四川,广元,Today,0,,,
中国,四川,资阳,All,4,0,0,2
中国,四川,资阳,Today,0,,,
中国,四川,乐山,All,3,0,0,3
中国,四川,乐山,Today,0,,,
中国,四川,阿坝,All,1,0,0,1
中国,四川,阿坝,Today,0,,,
中国,黑龙江,,All,480,0,13,295
中国,黑龙江,,Today,0,,,
中国,黑龙江,哈尔滨,All,198,0,4,94
中国,黑龙江,哈尔滨,Today,0,,,
中国,黑龙江,双鸭山,All,52,0,3,32
中国,黑龙江,双鸭山,Today,0,,,
中国,黑龙江,绥化,All,47,0,4,35
中国,黑龙江,鸡西,All,46,0,0,30
中国,黑龙江,鸡西,Today,0,,,
中国,黑龙江,齐齐哈尔,All,43,0,1,33
中国,黑龙江,大庆,All,26,0,1,17
中国,黑龙江,大庆,Today,0,,,
中国,黑龙江,七台河,All,17,0,0,13
中国,黑龙江,佳木斯,All,15,0,0,15
中国,黑龙江,黑河,All,14,0,0,10
中国,黑龙江,黑河,Today,0,,,
中国,黑龙江,牡丹江,All,14,0,0,9
中国,黑龙江,鹤岗,All,5,0,0,4
中国,黑龙江,大兴安岭,All,2,0,0,2
中国,黑龙江,伊春,All,1,0,0,1
中国,北京,,All,411,0,8,271
中国,北京,,Today,1,,,
中国,北京,朝阳,All,71,0,0,0
中国,北京,朝阳,Today,1,,,
中国,北京,海淀,All,62,0,0,0
中国,北京,西城,All,53,0,0,0
中国,北京,丰台,All,42,0,0,0
中国,北京,大兴,All,39,0,0,0
中国,北京,昌平,All,29,0,0,0
中国,北京,外地来京,All,25,0,0,0
中国,北京,通州,All,19,0,0,0
中国,北京,房山,All,16,0,0,0
中国,北京,石景山,All,14,0,0,0
中国,北京,东城,All,13,0,0,0
中国,北京,顺义,All,10,0,0,0
中国,北京,密云,All,7,0,0,0
中国,北京,怀柔,All,7,0,0,0
中国,北京,门头沟,All,3,0,0,0
中国,北京,延庆,All,1,0,0,0
中国,北京,地区待确认,All,0,0,8,271
中国,北京,地区待确认,Today,0,,,
中国,上海,,All,337,0,3,287
中国,上海,,Today,0,,,
中国,上海,外地来沪,All,111,0,0,94
中国,上海,外地来沪,Today,0,,,
中国,上海,浦东,All,60,0,0,52
中国,上海,浦东,Today,0,,,
中国,上海,宝山,All,21,0,0,14
中国,上海,宝山,Today,0,,,
中国,上海,闵行,All,19,0,0,18
中国,上海,闵行,Today,0,,,
中国,上海,徐汇,All,18,0,0,16
中国,上海,徐汇,Today,0,,,
中国,上海,静安,All,16,0,0,13
中国,上海,静安,Today,0,,,
中国,上海,松江,All,14,0,0,12
中国,上海,松江,Today,0,,,
中国,上海,长宁,All,13,0,0,13
中国,上海,长宁,Today,0,,,
中国,上海,普陀,All,11,0,0,10
中国,上海,普陀,Today,0,,,
中国,上海,奉贤,All,9,0,0,8
中国,上海,奉贤,Today,0,,,
中国,上海,嘉定,All,9,0,0,7
中国,上海,嘉定,Today,0,,,
中国,上海,杨浦,All,9,0,0,9
中国,上海,杨浦,Today,0,,,
中国,上海,虹口,All,7,0,0,6
中国,上海,虹口,Today,0,,,
中国,上海,黄浦,All,6,0,0,4
中国,上海,黄浦,Today,0,,,
中国,上海,青浦,All,6,0,0,5
中国,上海,青浦,Today,0,,,
中国,上海,崇明,All,4,0,0,3
中国,上海,崇明,Today,0,,,
中国,上海,金山,All,4,0,0,3
中国,上海,金山,Today,0,,,
中国,上海,地区待确认,All,0,0,3,0
中国,上海,地区待确认,Today,0,,,
中国,河北,,All,318,0,6,277
中国,河北,,Today,0,,,
中国,河北,唐山,All,58,0,1,41
中国,河北,唐山,Today,0,,,
中国,河北,沧州,All,48,0,3,41
中国,河北,沧州,Today,0,,,
中国,河北,张家口,All,41,0,0,33
中国,河北,邯郸,All,32,0,0,30
中国,河北,保定,All,32,0,0,32
中国,河北,廊坊,All,30,0,0,30
中国,河北,石家庄,All,29,0,0,24
中国,河北,邢台,All,23,0,1,22
中国,河北,秦皇岛,All,10,0,1,9
中国,河北,衡水,All,8,0,0,8
中国,河北,承德,All,7,0,0,7
中国,福建,,All,296,0,1,241
中国,福建,,Today,0,,,
中国,福建,福州,All,72,0,1,69
中国,福建,福州,Today,0,,,
中国,福建,莆田,All,56,0,0,35
中国,福建,莆田,Today,0,,,
中国,福建,泉州,All,47,0,0,29
中国,福建,泉州,Today,0,,,
中国,福建,厦门,All,35,0,0,31
中国,福建,厦门,Today,0,,,
中国,福建,宁德,All,26,0,0,23
中国,福建,宁德,Today,0,,,
中国,福建,漳州,All,20,0,0,15
中国,福建,漳州,Today,0,,,
中国,福建,南平,All,20,0,0,14
中国,福建,南平,Today,0,,,
中国,福建,三明,All,14,0,0,12
中国,福建,三明,Today,0,,,
中国,福建,龙岩,All,6,0,0,6
中国,福建,龙岩,Today,0,,,
中国,福建,地区待确认,All,0,0,0,7
中国,福建,地区待确认,Today,0,,,
中国,广西,,All,252,0,2,172
中国,广西,,Today,0,,,
中国,广西,南宁,All,55,0,0,46
中国,广西,南宁,Today,0,,,
中国,广西,北海,All,44,0,1,33
中国,广西,北海,Today,0,,,
中国,广西,桂林,All,32,0,0,24
中国,广西,河池,All,28,0,1,8
中国,广西,柳州,All,24,0,0,15
中国,广西,防城港,All,19,0,0,10
中国,广西,防城港,Today,0,,,
中国,广西,玉林,All,11,0,0,7
中国,广西,来宾,All,11,0,0,4
中国,广西,来宾,Today,0,,,
中国,广西,钦州,All,8,0,0,7
中国,广西,贵港,All,8,0,0,6
中国,广西,梧州,All,5,0,0,5
中国,广西,贺州,All,4,0,0,4
中国,广西,百色,All,3,0,0,3
中国,广西,崇左,All,0,0,0,0
中国,陕西,,All,245,0,1,200
中国,陕西,,Today,0,,,
中国,陕西,西安,All,120,0,1,0
中国,陕西,安康,All,26,0,0,0
中国,陕西,汉中,All,26,0,0,0
中国,陕西,咸阳,All,17,0,0,0
中国,陕西,渭南,All,15,0,0,0
中国,陕西,宝鸡,All,13,0,0,0
中国,陕西,延安,All,8,0,0,0
中国,陕西,铜川,All,8,0,0,0
中国,陕西,商洛,All,7,0,0,0
中国,陕西,榆林,All,3,0,0,0
中国,陕西,韩城,All,1,0,0,0
中国,陕西,杨凌,All,1,0,0,0
中国,陕西,地区待确认,All,0,0,0,200
中国,陕西,地区待确认,Today,0,,,
中国,云南,,All,174,0,2,157
中国,云南,,Today,0,,,
中国,云南,昆明,All,53,0,0,48
中国,云南,昭通市,All,25,0,0,20
中国,云南,西双版纳州,All,15,0,1,14
中国,云南,玉溪,All,14,0,1,12
中国,云南,大理,All,13,0,0,13
中国,云南,大理,Today,0,,,
中国,云南,曲靖,All,13,0,0,12
中国,云南,保山市,All,9,0,0,8
中国,云南,红河,All,9,0,0,8
中国,云南,丽江市,All,7,0,0,7
中国,云南,德宏州,All,5,0,0,4
中国,云南,普洱,All,4,0,0,4
中国,云南,楚雄州,All,4,0,0,4
中国,云南,文山州,All,2,0,0,2
中国,云南,临沧,All,1,0,0,1
中国,海南,,All,168,0,5,136
中国,海南,,Today,0,,,
中国,海南,三亚,All,54,0,1,43
中国,海南,海口,All,39,0,0,31
中国,海南,儋州,All,15,0,1,12
中国,海南,万宁,All,13,0,0,12
中国,海南,澄迈县,All,9,0,1,7
中国,海南,昌江县,All,7,0,0,5
中国,海南,昌江县,Today,0,,,
中国,海南,临高县,All,6,0,0,6
中国,海南,琼海,All,6,0,1,5
中国,海南,琼海,Today,0,,,
中国,海南,陵水县,All,4,0,0,4
中国,海南,文昌,All,3,0,0,3
中国,海南,定安县,All,3,0,1,2
中国,海南,保亭,All,3,0,0,1
中国,海南,东方,All,3,0,0,2
中国,海南,乐东,All,2,0,0,2
中国,海南,琼中县,All,1,0,0,1
中国,贵州,,All,146,0,2,112
中国,贵州,,Today,0,,,
中国,贵州,贵阳,All,36,0,1,27
中国,贵州,遵义,All,32,0,0,19
中国,贵州,毕节,All,23,0,0,15
中国,贵州,黔南州,All,17,0,0,15
中国,贵州,铜仁,All,10,0,0,10
中国,贵州,黔东南州,All,10,0,0,10
中国,贵州,六盘水,All,10,0,1,8
中国,贵州,安顺,All,4,0,0,4
中国,贵州,黔西南州,All,4,0,0,4
中国,天津,,All,136,0,3,109
中国,天津,宝坻区,All,60,0,0,42
中国,天津,宝坻区,Today,0,,,
中国,天津,河东区,All,15,0,0,11
中国,天津,河北区,All,12,0,0,10
中国,天津,外地来津,All,6,0,0,6
中国,天津,和平区,All,6,0,0,5
中国,天津,南开区,All,6,0,0,4
中国,天津,北辰区,All,6,0,0,5
中国,天津,北辰区,Today,0,,,
中国,天津,西青区,All,4,0,0,4
中国,天津,东丽区,All,4,0,0,4
中国,天津,河西区,All,4,0,0,4
中国,天津,宁河区,All,4,0,0,2
中国,天津,滨海新区,All,3,0,0,3
中国,天津,武清区,All,2,0,0,2
中国,天津,津南区,All,2,0,0,1
中国,天津,红桥区,All,2,0,0,2
中国,天津,地区待确认,All,0,0,3,4
中国,天津,地区待确认,Today,0,,,
中国,山西,,All,133,0,0,112
中国,山西,,Today,0,,,
中国,山西,晋中,All,37,0,0,27
中国,山西,太原,All,20,0,0,19
中国,山西,运城,All,19,0,0,18
中国,山西,大同,All,12,0,0,8
中国,山西,晋城,All,10,0,0,8
中国,山西,长治,All,8,0,0,7
中国,山西,朔州,All,8,0,0,7
中国,山西,忻州,All,7,0,0,6
中国,山西,吕梁,All,6,0,0,6
中国,山西,阳泉,All,4,0,0,4
中国,山西,临汾,All,2,0,0,2
中国,辽宁,,All,121,0,1,95
中国,辽宁,,Today,0,,,
中国,辽宁,沈阳,All,28,0,0,24
中国,辽宁,沈阳,Today,0,,,
中国,辽宁,大连,All,19,0,0,12
中国,辽宁,锦州,All,12,0,0,11
中国,辽宁,葫芦岛,All,12,0,1,6
中国,辽宁,盘锦,All,11,0,0,11
中国,辽宁,阜新,All,8,0,0,8
中国,辽宁,丹东,All,7,0,0,6
中国,辽宁,铁岭,All,7,0,0,5
中国,辽宁,朝阳市,All,6,0,0,4
中国,辽宁,朝阳市,Today,0,,,
中国,辽宁,鞍山,All,4,0,0,1
中国,辽宁,本溪,All,3,0,0,3
中国,辽宁,辽阳,All,3,0,0,3
中国,辽宁,营口,All,1,0,0,1
中国,香港,,All,94,0,2,30
中国,香港,,Today,1,,,
中国,香港,地区待确认,All,94,0,2,30
中国,香港,地区待确认,Today,1,,,
中国,吉林,,All,93,0,1,73
中国,吉林,,Today,0,,,
中国,吉林,长春,All,45,0,0,37
中国,吉林,长春,Today,0,,,
中国,吉林,四平,All,15,0,1,11
中国,吉林,辽源,All,7,0,0,4
中国,吉林,辽源,Today,0,,,
中国,吉林,通化,All,6,0,0,3
中国,吉林,通化,Today,0,,,
中国,吉林,公主岭,All,6,0,0,5
中国,吉林,延边,All,5,0,0,5
中国,吉林,吉林,All,5,0,0,5
中国,吉林,松原,All,2,0,0,2
中国,吉林,梅河口市,All,1,0,0,1
中国,吉林,白城,All,1,0,0,0
中国,甘肃,,All,91,0,2,82
中国,甘肃,兰州,All,36,0,2,32
中国,甘肃,天水,All,12,0,0,12
中国,甘肃,平凉,All,9,0,0,6
中国,甘肃,定西,All,9,0,0,8
中国,甘肃,甘南州,All,8,0,0,8
中国,甘肃,白银,All,4,0,0,4
中国,甘肃,白银,Today,0,,,
中国,甘肃,陇南,All,4,0,0,4
中国,甘肃,庆阳,All,3,0,0,2
中国,甘肃,临夏,All,3,0,0,3
中国,甘肃,张掖,All,2,0,0,2
中国,甘肃,金昌,All,1,0,0,1
中国,甘肃,地区待确认,All,0,0,0,0
中国,新疆,,All,76,0,3,52
中国,新疆,,Today,0,,,
中国,新疆,乌鲁木齐,All,23,0,0,16
中国,新疆,乌鲁木齐,Today,0,,,
中国,新疆,伊犁州,All,18,0,0,12
中国,新疆,伊犁州,Today,0,,,
中国,新疆,兵团第四师,All,10,0,1,6
中国,新疆,兵团第四师,Today,0,,,
中国,新疆,兵团第九师,All,4,0,1,2
中国,新疆,兵团第九师,Today,0,,,
中国,新疆,第八师石河子,All,4,0,1,2
中国,新疆,第八师石河子,Today,0,,,
中国,新疆,昌吉州,All,4,0,0,3
中国,新疆,兵团第十二师,All,3,0,0,3
中国,新疆,巴州,All,3,0,0,3
中国,新疆,吐鲁番,All,3,0,0,1
中国,新疆,六师五家渠,All,2,0,0,2
中国,新疆,六师五家渠,Today,0,,,
中国,新疆,第七师,All,1,0,0,1
中国,新疆,阿克苏,All,1,0,0,1
中国,内蒙古,,All,75,0,0,46
中国,内蒙古,,Today,0,,,
中国,内蒙古,包头,All,11,0,0,6
中国,内蒙古,包头,Today,0,,,
中国,内蒙古,鄂尔多斯,All,11,0,0,9
中国,内蒙古,赤峰,All,9,0,0,8
中国,内蒙古,锡林郭勒,All,9,0,0,2
中国,内蒙古,巴彦淖尔,All,8,0,0,6
中国,内蒙古,呼伦贝尔,All,7,0,0,4
中国,内蒙古,通辽,All,7,0,0,2
中国,内蒙古,呼和浩特,All,7,0,0,4
中国,内蒙古,呼和浩特,Today,0,,,
中国,内蒙古,乌兰察布,All,3,0,0,2
中国,内蒙古,乌海,All,2,0,0,2
中国,内蒙古,兴安盟,All,1,0,0,1
中国,宁夏,,All,73,0,0,68
中国,宁夏,,Today,1,,,
中国,宁夏,银川,All,34,0,0,32
中国,宁夏,银川,Today,1,,,
中国,宁夏,吴忠,All,28,0,0,26
中国,宁夏,固原,All,5,0,0,5
中国,宁夏,中卫,All,4,0,0,3
中国,宁夏,石嘴山,All,1,0,0,1
