Country,Province,City,AllOrToday,confirm,suspect,dead,heal
中国,重庆,潼南区,All,13,0,0,0
中国,重庆,潼南区,Today,3,0,0,0
中国,重庆,渝北区,All,12,0,0,1
中国,重庆,渝北区,Today,0,0,0,0
中国,重庆,石柱县,All,12,0,0,0
中国,重庆,石柱县,Today,0,0,0,0
中国,重庆,长寿区,All,12,0,0,2
中国,重庆,长寿区,Today,0,0,0,0
中国,重庆,奉节县,All,12,0,0,1
中国,重庆,奉节县,Today,0,0,0,0
中国,重庆,巫溪县,All,11,0,0,1
中国,重庆,巫溪县,Today,0,0,0,0
中国,重庆,丰都县,All,9,0,0,1
中国,重庆,丰都县,Today,0,0,0,0
中国,重庆,南岸区,All,8,0,0,0
中国,重庆,南岸区,Today,0,0,0,0
中国,重庆,大足区,All,8,0,0,0
中国,重庆,大足区,Today,1,0,0,0
中国,重庆,璧山区,All,8,0,0,0
中国,重庆,璧山区,Today,0,0,0,0
中国,重庆,荣昌区,All,8,0,0,0
中国,重庆,荣昌区,Today,0,0,0,0
中国,重庆,巫山县,All,8,0,0,4
中国,重庆,巫山县,Today,0,0,0,0
中国,重庆,铜梁区,All,7,0,0,0
中国,重庆,铜梁区,Today,0,0,0,0
中国,重庆,大渡口区,All,7,0,0,1
中国,重庆,大渡口区,Today,0,0,0,0
中国,重庆,梁平区,All,4,0,0,0
中国,重庆,梁平区,Today,0,0,0,0
中国,重庆,江津区,All,4,0,0,0
中国,重庆,江津区,Today,0,0,0,0
中国,重庆,高新区,All,4,0,0,0
中国,重庆,高新区,Today,0,0,0,0
中国,重庆,巴南区,All,3,0,0,0
中国,重庆,巴南区,Today,0,0,0,0
中国,重庆,涪陵区,All,3,0,0,0
中国,重庆,涪陵区,Today,0,0,0,0
中国,重庆,永川区,All,3,0,0,1
中国,重庆,永川区,Today,0,0,0,0
中国,重庆,彭水县,All,2,0,0,0
中国,重庆,彭水县,Today,0,0,0,0
中国,重庆,城口县,All,2,0,0,1
中国,重庆,城口县,Today,0,0,0,0
中国,重庆,沙坪坝区,All,2,0,0,0
中国,重庆,沙坪坝区,Today,0,0,0,0
中国,重庆,黔江区,All,2,0,0,0
中国,重庆,黔江区,Today,0,0,0,0
中国,重庆,酉阳县,All,1,0,0,0
中国,重庆,酉阳县,Today,0,0,0,0
中国,重庆,万盛经开区,All,1,0,0,0
中国,重庆,万盛经开区,Today,0,0,0,0
中国,重庆,武隆区,All,1,0,0,0
中国,重庆,武隆区,Today,0,0,0,0
中国,重庆,秀山县,All,1,0,0,1
中国,重庆,秀山县,Today,0,0,0,0
中国,江苏,,All,408,0,0,38
中国,江苏,,Today,35,0,0,0
中国,江苏,苏州,All,69,0,0,4
中国,江苏,苏州,Today,9,0,0,0
中国,江苏,南京,All,57,0,0,13
中国,江苏,南京,Today,5,0,0,0
中国,江苏,徐州,All,49,0,0,3
中国,江苏,徐州,Today,4,0,0,0
中国,江苏,淮安,All,37,0,0,2
中国,江苏,淮安,Today,3,0,0,0
中国,江苏,无锡,All,31,0,0,1
中国,江苏,无锡,Today,3,0,0,0
中国,江苏,南通,All,29,0,0,2
中国,江苏,南通,Today,2,0,0,0
中国,江苏,泰州,All,29,0,0,3
中国,江苏,泰州,Today,1,0,0,0
中国,江苏,常州,All,29,0,0,5
中国,江苏,常州,Today,2,0,0,0
中国,江苏,连云港,All,24,0,0,2
中国,江苏,连云港,Today,2,0,0,0
中国,江苏,扬州,All,17,0,0,0
中国,江苏,扬州,Today,2,0,0,0
中国,江苏,盐城,All,16,0,0,3
中国,江苏,盐城,Today,0,0,0,0
中国,江苏,宿迁,All,12,0,0,0
中国,江苏,宿迁,Today,1,0,0,0
中国,江苏,镇江,All,9,0,0,0
中国,江苏,镇江,Today,1,0,0,0
中国,山东,,All,379,0,0,31
中国,山东,,Today,32,0,0,0
中国,山东,青岛,All,43,0,0,4
中国,山东,青岛,Today,2,0,0,0
中国,山东,济南,All,39,0,0,3
中国,山东,济南,Today,5,0,0,0
中国,山东,济宁,All,35,0,0,4
中国,山东,济宁,Today,3,0,0,0
中国,山东,临沂,All,35,0,0,3
中国,山东,临沂,Today,3,0,0,0
中国,山东,烟台,All,31,0,0,2
中国,山东,烟台,Today,1,0,0,0
中国,山东,威海,All,30,0,0,5
中国,山东,威海,Today,1,0,0,0
中国,山东,潍坊,All,27,0,0,0
中国,山东,潍坊,Today,6,0,0,0
中国,山东,德州,All,27,0,0,2
中国,山东,德州,Today,1,0,0,0
中国,山东,泰安,All,20,0,0,1
中国,山东,泰安,Today,2,0,0,0
中国,山东,聊城,All,20,0,0,0
中国,山东,聊城,Today,5,0,0,0
中国,山东,枣庄,All,19,0,0,0
中国,山东,枣庄,Today,2,0,0,0
中国,山东,淄博,All,15,0,0,0
中国,山东,淄博,Today,1,0,0,0
中国,山东,日照,All,14,0,0,2
中国,山东,日照,Today,0,0,0,0
中国,山东,菏泽,All,13,0,0,2
中国,山东,菏泽,Today,0,0,0,0
中国,山东,滨州,All,11,0,0,3
中国,山东,滨州,Today,0,0,0,0
中国,四川,,All,344,0,1,37
中国,四川,,Today,23,0,0,0
中国,四川,成都,All,102,0,0,0
中国,四川,成都,Today,5,0,0,0
中国,四川,南充,All,30,0,0,0
中国,四川,南充,Today,1,0,0,0
中国,四川,广安,All,27,0,0,0
中国,四川,广安,Today,3,0,0,0
中国,四川,达州,All,23,0,0,0
中国,四川,达州,Today,3,0,0,0
中国,四川,巴中,All,20,0,0,0
中国,四川,巴中,Today,1,0,0,0
中国,四川,绵阳,All,19,0,0,0
中国,四川,绵阳,Today,1,0,0,0
中国,四川,内江,All,17,0,0,0
中国,四川,内江,Today,1,0,0,0
中国,四川,甘孜,All,17,0,0,0
中国,四川,甘孜,Today,5,0,0,0
中国,四川,泸州,All,13,0,0,0
中国,四川,泸州,Today,1,0,0,0
中国,四川,德阳,All,12,0,0,0
中国,四川,德阳,Today,0,0,0,0
中国,四川,攀枝花,All,11,0,0,0
中国,四川,攀枝花,Today,0,0,0,0
中国,四川,宜宾,All,9,0,0,0
中国,四川,宜宾,Today,1,0,0,0
中国,四川,自贡,All,9,0,0,0
中国,四川,自贡,Today,0,0,0,0
中国,四川,凉山,All,7,0,0,0
中国,四川,凉山,Today,0,0,0,0
中国,四川,雅安,All,6,0,0,0
中国,四川,雅安,Today,0,0,0,0
中国,四川,广元,All,6,0,0,0
中国,四川,广元,Today,0,0,0,0
中国,四川,遂宁,All,5,0,0,0
中国,四川,遂宁,Today,0,0,0,0
中国,四川,眉山,All,5,0,0,0
中国,四川,眉山,Today,0,0,0,0
中国,四川,乐山,All,3,0,0,0
中国,四川,乐山,Today,1,0,0,0
中国,四川,资阳,All,2,0,0,0
中国,四川,资阳,Today,0,0,0,0
中国,四川,阿坝,All,1,0,0,0
中国,四川,阿坝,Today,0,0,0,0
中国,四川,阿坝州,All,1,0,0,0
中国,四川,阿坝州,Today,0,0,0,0
中国,北京,,All,297,0,1,33
中国,北京,,Today,23,0,0,0
中国,北京,朝阳,All,51,0,0,0
中国,北京,朝阳,Today,3,0,0,0
中国,北京,海淀,All,47,0,0,0
中国,北京,海淀,Today,0,0,0,0
中国,北京,西城,All,36,0,0,0
中国,北京,西城,Today,2,0,0,0
中国,北京,大兴,All,34,0,0,0
中国,北京,大兴,Today,2,0,0,0
中国,北京,外地来京,All,24,0,0,0
中国,北京,外地来京,Today,3,0,0,0
中国,北京,丰台,All,22,0,0,0
中国,北京,丰台,Today,2,0,0,0
中国,北京,昌平,All,17,0,0,0
中国,北京,昌平,Today,2,0,0,0
中国,北京,通州,All,14,0,0,0
中国,北京,通州,Today,1,0,0,0
中国,北京,房山,All,13,0,0,0
中国,北京,房山,Today,2,0,0,0
中国,北京,石景山,All,13,0,0,0
中国,北京,石景山,Today,2,0,0,0
中国,北京,顺义,All,8,0,0,0
中国,北京,顺义,Today,2,0,0,0
中国,北京,东城,All,7,0,0,0
中国,北京,东城,Today,0,0,0,0
中国,北京,怀柔,All,7,0,0,0
中国,北京,怀柔,Today,2,0,0,0
中国,北京,门头沟,All,3,0,0,0
中国,北京,门头沟,Today,0,0,0,0
中国,北京,延庆,All,1,0,0,0
中国,北京,延庆,Today,0,0,0,0
中国,北京,地区待确认,All,0,0,1,33
中国,北京,地区待确认,Today,0,0,0,0
中国,黑龙江,,All,277,0,3,9
中国,黑龙江,,Today,50,0,0,0
中国,黑龙江,哈尔滨,All,94,0,0,6
中国,黑龙江,哈尔滨,Today,12,0,0,0
中国,黑龙江,绥化,All,39,0,2,1
中国,黑龙江,绥化,Today,10,0,0,0
中国,黑龙江,双鸭山,All,36,0,0,1
中国,黑龙江,双鸭山,Today,16,0,0,0
中国,黑龙江,鸡西,All,29,0,0,0
中国,黑龙江,鸡西,Today,8,0,0,0
中国,黑龙江,齐齐哈尔,All,27,0,0,0
中国,黑龙江,齐齐哈尔,Today,1,0,0,0
中国,黑龙江,佳木斯,All,13,0,0,1
中国,黑龙江,佳木斯,Today,1,0,0,0
中国,黑龙江,大庆,All,13,0,1,0
中国,黑龙江,大庆,Today,0,0,0,0
中国,黑龙江,牡丹江,All,11,0,0,0
中国,黑龙江,牡丹江,Today,1,0,0,0
中国,黑龙江,七台河,All,10,0,0,0
中国,黑龙江,七台河,Today,1,0,0,0
中国,黑龙江,大兴安岭,All,2,0,0,0
中国,黑龙江,大兴安岭,Today,0,0,0,0
中国,黑龙江,鹤岗,All,2,0,0,0
中国,黑龙江,鹤岗,Today,0,0,0,0
中国,黑龙江,黑河,All,1,0,0,0
中国,黑龙江,黑河,Today,0,0,0,0
中国,上海,,All,269,0,1,30
中国,上海,,Today,12,0,0,0
中国,上海,外地来沪,All,92,0,0,14
中国,上海,外地来沪,Today,3,0,0,0
中国,上海,浦东,All,50,0,0,6
中国,上海,浦东,Today,3,0,0,0
中国,上海,宝山,All,16,0,0,0
中国,上海,宝山,Today,1,0,0,0
中国,上海,徐汇,All,15,0,0,0
中国,上海,徐汇,Today,1,0,0,0
中国,上海,静安,All,14,0,0,2
中国,上海,静安,Today,0,0,0,0
中国,上海,闵行,All,12,0,0,1
中国,上海,闵行,Today,0,0,0,0
中国,上海,长宁,All,11,0,0,0
中国,上海,长宁,Today,1,0,0,0
中国,上海,松江,All,10,0,0,0
中国,上海,松江,Today,0,0,0,0
中国,上海,奉贤,All,9,0,0,0
中国,上海,奉贤,Today,1,0,0,0
中国,上海,普陀,All,7,0,0,0
中国,上海,普陀,Today,0,0,0,0
中国,上海,虹口,All,7,0,0,0
中国,上海,虹口,Today,0,0,0,0
中国,上海,杨浦,All,7,0,0,0
中国,上海,杨浦,Today,1,0,0,0
中国,上海,黄浦,All,5,0,0,1
中国,上海,黄浦,Today,0,0,0,0
中国,上海,嘉定,All,5,0,0,0
中国,上海,嘉定,Today,1,0,0,0
中国,上海,青浦,All,5,0,0,1
中国,上海,青浦,Today,0,0,0,0
中国,上海,金山,All,2,0,0,0
中国,上海,金山,Today,0,0,0,0
中国,上海,崇明,All,2,0,0,0
中国,上海,崇明,Today,0,0,0,0
中国,上海,地区待确认,All,0,0,1,5
中国,上海,地区待确认,Today,0,0,0,0
中国,福建,,All,224,0,0,15
中国,福建,,Today,9,0,0,0
中国,福建,福州,All,57,27,0,0
中国,福建,福州,Today,1,0,0,0
中国,福建,莆田,All,44,15,0,0
中国,福建,莆田,Today,2,0,0,0
中国,福建,泉州,All,40,7,0,0
中国,福建,泉州,Today,1,0,0,0
中国,福建,厦门,All,23,13,0,0
中国,福建,厦门,Today,2,0,0,0
中国,福建,漳州,All,16,5,0,0
中国,福建,漳州,Today,0,0,0,0
中国,福建,宁德,All,16,14,0,0
中国,福建,宁德,Today,2,0,0,0
中国,福建,三明,All,12,4,0,0
中国,福建,三明,Today,1,0,0,0
中国,福建,南平,All,12,3,0,0
中国,福建,南平,Today,0,0,0,0
中国,福建,龙岩,All,4,6,0,0
中国,福建,龙岩,Today,0,0,0,0
中国,福建,地区待确认,All,0,0,0,15
中国,福建,地区待确认,Today,0,0,0,0
中国,陕西,,All,184,0,0,11
中国,陕西,,Today,11,0,0,0
中国,陕西,西安,All,80,0,0,5
中国,陕西,西安,Today,6,0,0,0
中国,陕西,安康,All,21,0,0,1
中国,陕西,安康,Today,0,0,0,0
中国,陕西,汉中,All,21,0,0,0
中国,陕西,汉中,Today,1,0,0,0
中国,陕西,咸阳,All,15,0,0,1
中国,陕西,咸阳,Today,0,0,0,0
中国,陕西,宝鸡,All,12,0,0,2
中国,陕西,宝鸡,Today,2,0,0,0
中国,陕西,渭南,All,9,0,0,0
中国,陕西,渭南,Today,0,0,0,0
中国,陕西,铜川,All,8,0,0,1
中国,陕西,铜川,Today,1,0,0,0
中国,陕西,延安,All,7,0,0,0
中国,陕西,延安,Today,0,0,0,0
中国,陕西,商洛,All,7,0,0,1
中国,陕西,商洛,Today,1,0,0,0
中国,陕西,榆林,All,2,0,0,0
中国,陕西,榆林,Today,0,0,0,0
中国,陕西,韩城,All,1,0,0,0
中国,陕西,韩城,Today,0,0,0,0
中国,陕西,杨凌,All,1,0,0,0
中国,陕西,杨凌,Today,0,0,0,0
中国,广西,,All,172,0,0,17
中国,广西,,Today,4,0,0,0
中国,广西,北海,All,31,0,0,3
中国,广西,北海,Today,0,0,0,0
中国,广西,南宁,All,31,0,0,2
中国,广西,南宁,Today,1,0,0,0
中国,广西,桂林,All,28,0,0,5
中国,广西,桂林,Today,1,0,0,0
中国,广西,柳州,All,20,0,0,3
中国,广西,柳州,Today,0,0,0,0
中国,广西,防城港,All,15,0,0,1
中国,广西,防城港,Today,0,0,0,0
中国,广西,河池,All,11,0,0,0
中国,广西,河池,Today,0,0,0,0
中国,广西,玉林,All,8,0,0,1
中国,广西,玉林,Today,0,0,0,0
中国,广西,钦州,All,7,0,0,0
中国,广西,钦州,Today,0,0,0,0
中国,广西,贵港,All,7,0,0,0
中国,广西,贵港,Today,0,0,0,0
中国,广西,梧州,All,5,0,0,2
中国,广西,梧州,Today,0,0,0,0
中国,广西,贺州,All,4,0,0,0
中国,广西,贺州,Today,0,0,0,0
中国,广西,百色,All,3,0,0,0
中国,广西,百色,Today,1,0,0,0
中国,广西,来宾,All,2,0,0,0
中国,广西,来宾,Today,1,0,0,0
中国,河北,,All,171,0,1,16
中国,河北,,Today,14,0,0,0
中国,河北,石家庄,All,24,0,0,3
中国,河北,石家庄,Today,0,0,0,0
中国,河北,沧州,All,23,0,1,2
中国,河北,沧州,Today,2,0,0,0
中国,河北,邯郸,All,22,0,0,2
中国,河北,邯郸,Today,4,0,0,0
中国,河北,邢台,All,19,0,0,0
中国,河北,邢台,Today,0,0,0,0
中国,河北,唐山,All,19,0,0,0
中国,河北,唐山,Today,2,0,0,0
中国,河北,保定,All,18,0,0,4
中国,河北,保定,Today,1,0,0,0
中国,河北,廊坊,All,15,0,0,4
中国,河北,廊坊,Today,1,0,0,0
中国,河北,张家口,All,12,0,0,2
中国,河北,张家口,Today,0,0,0,0
中国,河北,衡水,All,7,0,0,0
中国,河北,衡水,Today,0,0,0,0
中国,河北,承德,All,6,0,0,0
中国,河北,承德,Today,1,0,0,0
中国,河北,秦皇岛,All,5,0,0,0
中国,河北,秦皇岛,Today,2,0,0,0
中国,云南,,All,135,0,0,9
中国,云南,,Today,2,0,0,0
中国,云南,昆明,All,40,0,0,0
中国,云南,昆明,Today,0,0,0,0
中国,云南,西双版纳州,All,15,0,0,1
中国,云南,西双版纳州,Today,0,0,0,0
中国,云南,玉溪,All,13,0,0,2
中国,云南,玉溪,Today,0,0,0,0
中国,云南,大理,All,11,0,0,1
中国,云南,大理,Today,1,0,0,0
中国,云南,昭通市,All,10,0,0,1
中国,云南,昭通市,Today,0,0,0,0
中国,云南,曲靖,All,10,0,0,1
中国,云南,曲靖,Today,0,0,0,0
中国,云南,保山市,All,9,0,0,0
中国,云南,保山市,Today,1,0,0,0
中国,云南,丽江市,All,7,0,0,1
中国,云南,丽江市,Today,0,0,0,0
中国,云南,德宏州,All,5,0,0,0
中国,云南,德宏州,Today,0,0,0,0
中国,云南,红河,All,5,0,0,1
中国,云南,红河,Today,0,0,0,0
中国,云南,楚雄州,All,4,0,0,0
中国,云南,楚雄州,Today,0,0,0,0
中国,云南,普洱,All,4,0,0,0
中国,云南,普洱,Today,0,0,0,0
中国,云南,临沧,All,1,0,0,0
中国,云南,临沧,Today,0,0,0,0
中国,云南,文山州,All,1,0,0,0
中国,云南,文山州,Today,0,0,0,0
中国,云南,地区待确认,All,0,0,0,1
中国,云南,地区待确认,Today,0,0,0,0
中国,海南,,All,114,0,2,8
中国,海南,,Today,8,0,0,0
中国,海南,三亚,All,32,0,1,6
中国,海南,三亚,Today,2,0,0,0
中国,海南,海口,All,21,0,0,1
中国,海南,海口,Today,3,0,0,0
